# Time(a.u.)  Energy(a.u.)  mu_x(a.u.)  mu_y(a.u.)  mu_z(a.u.)
2.8380000000E+02 -9.2211021810E+01 3.7671218344E-04 3.7671218328E-04 9.1244602054E-01
2.8384000000E+02 -9.2211021810E+01 3.7736982532E-04 3.7736982516E-04 9.1246239741E-01
2.8388000000E+02 -9.2211021809E+01 3.7721059972E-04 3.7721059956E-04 9.1247967333E-01
2.8392000000E+02 -9.2211021808E+01 3.7706272246E-04 3.7706272230E-04 9.1249787950E-01
2.8396000000E+02 -9.2211021808E+01 3.7769743387E-04 3.7769743371E-04 9.1251670889E-01
2.8400000000E+02 -9.2211021807E+01 3.7963234633E-04 3.7963234618E-04 9.1253568733E-01
2.8404000000E+02 -9.2211021806E+01 3.8300314824E-04 3.8300314809E-04 9.1255436914E-01
2.8408000000E+02 -9.2211021805E+01 3.8753836130E-04 3.8753836115E-04 9.1257248700E-01
2.8412000000E+02 -9.2211021804E+01 3.9264223130E-04 3.9264223115E-04 9.1259000854E-01
2.8416000000E+02 -9.2211021803E+01 3.9756007663E-04 3.9756007647E-04 9.1260708994E-01
2.8420000000E+02 -9.2211021802E+01 4.0157765762E-04 4.0157765747E-04 9.1262395678E-01
2.8424000000E+02 -9.2211021801E+01 4.0419800228E-04 4.0419800213E-04 9.1264076889E-01
2.8428000000E+02 -9.2211021800E+01 4.0524777073E-04 4.0524777058E-04 9.1265752972E-01
2.8432000000E+02 -9.2211021799E+01 4.0488770149E-04 4.0488770134E-04 9.1267408142E-01
2.8436000000E+02 -9.2211021797E+01 4.0353085990E-04 4.0353085976E-04 9.1269019126E-01
2.8440000000E+02 -9.2211021796E+01 4.0169930462E-04 4.0169930447E-04 9.1270569658E-01
2.8444000000E+02 -9.2211021795E+01 3.9986629486E-04 3.9986629471E-04 9.1272064945E-01
2.8448000000E+02 -9.2211021794E+01 3.9833255470E-04 3.9833255455E-04 9.1273539743E-01
2.8452000000E+02 -9.2211021793E+01 3.9717145532E-04 3.9717145517E-04 9.1275055729E-01
2.8456000000E+02 -9.2211021792E+01 3.9625402562E-04 3.9625402548E-04 9.1276687631E-01
2.8460000000E+02 -9.2211021791E+01 3.9533833456E-04 3.9533833441E-04 9.1278501797E-01
2.8464000000E+02 -9.2211021790E+01 3.9418747938E-04 3.9418747924E-04 9.1280534069E-01
2.8468000000E+02 -9.2211021788E+01 3.9267254698E-04 3.9267254683E-04 9.1282774718E-01
2.8472000000E+02 -9.2211021787E+01 3.9082377937E-04 3.9082377922E-04 9.1285166368E-01
2.8476000000E+02 -9.2211021786E+01 3.8881227545E-04 3.8881227531E-04 9.1287616851E-01
2.8480000000E+02 -9.2211021785E+01 3.8686945711E-04 3.8686945697E-04 9.1290024043E-01
2.8484000000E+02 -9.2211021784E+01 3.8517392103E-04 3.8517392088E-04 9.1292305558E-01
2.8488000000E+02 -9.2211021782E+01 3.8374771151E-04 3.8374771136E-04 9.1294424229E-01
2.8492000000E+02 -9.2211021781E+01 3.8240224556E-04 3.8240224542E-04 9.1296401225E-01
2.8496000000E+02 -9.2211021779E+01 3.8075848158E-04 3.8075848144E-04 9.1298312313E-01
2.8500000000E+02 -9.2211021778E+01 3.7834135908E-04 3.7834135894E-04 9.1300267912E-01
2.8504000000E+02 -9.2211021777E+01 3.7472295096E-04 3.7472295082E-04 9.1302382668E-01
2.8508000000E+02 -9.2211021776E+01 3.6967054552E-04 3.6967054538E-04 9.1304743574E-01
2.8512000000E+02 -9.2211021775E+01 3.6325119375E-04 3.6325119361E-04 9.1307386103E-01
2.8516000000E+02 -9.2211021774E+01 3.5585508615E-04 3.5585508601E-04 9.1310285308E-01
2.8520000000E+02 -9.2211021773E+01 3.4812351919E-04 3.4812351906E-04 9.1313364191E-01
2.8524000000E+02 -9.2211021772E+01 3.4079617222E-04 3.4079617208E-04 9.1316516289E-01
2.8528000000E+02 -9.2211021771E+01 3.3451801776E-04 3.3451801762E-04 9.1319635251E-01
2.8532000000E+02 -9.2211021770E+01 3.2966036292E-04 3.2966036278E-04 9.1322642325E-01
2.8536000000E+02 -9.2211021770E+01 3.2620858178E-04 3.2620858164E-04 9.1325503763E-01
2.8540000000E+02 -9.2211021769E+01 3.2375125901E-04 3.2375125887E-04 9.1328233751E-01
2.8544000000E+02 -9.2211021768E+01 3.2157682311E-04 3.2157682298E-04 9.1330883185E-01
2.8548000000E+02 -9.2211021768E+01 3.1885277401E-04 3.1885277387E-04 9.1333519063E-01
2.8552000000E+02 -9.2211021768E+01 3.1483857499E-04 3.1483857486E-04 9.1336201773E-01
2.8556000000E+02 -9.2211021769E+01 3.0907341565E-04 3.0907341552E-04 9.1338967643E-01
2.8560000000E+02 -9.2211021769E+01 3.0148734127E-04 3.0148734114E-04 9.1341821640E-01
2.8564000000E+02 -9.2211021769E+01 2.9240649542E-04 2.9240649528E-04 9.1344741267E-01
2.8568000000E+02 -9.2211021770E+01 2.8245374683E-04 2.8245374670E-04 9.1347688723E-01
2.8572000000E+02 -9.2211021770E+01 2.7237563254E-04 2.7237563240E-04 9.1350625809E-01
2.8576000000E+02 -9.2211021771E+01 2.6284655305E-04 2.6284655292E-04 9.1353525553E-01
2.8580000000E+02 -9.2211021772E+01 2.5430573018E-04 2.5430573004E-04 9.1356376372E-01
2.8584000000E+02 -9.2211021773E+01 2.4687055751E-04 2.4687055737E-04 9.1359177808E-01
2.8588000000E+02 -9.2211021775E+01 2.4034561830E-04 2.4034561816E-04 9.1361930370E-01
2.8592000000E+02 -9.2211021777E+01 2.3431751000E-04 2.3431750987E-04 9.1364624446E-01
2.8596000000E+02 -9.2211021779E+01 2.2830069152E-04 2.2830069139E-04 9.1367233601E-01
2.8600000000E+02 -9.2211021781E+01 2.2188635116E-04 2.2188635102E-04 9.1369715927E-01
2.8604000000E+02 -9.2211021783E+01 2.1484847824E-04 2.1484847811E-04 9.1372023841E-01
2.8608000000E+02 -9.2211021785E+01 2.0717772511E-04 2.0717772498E-04 9.1374119263E-01
2.8612000000E+02 -9.2211021788E+01 1.9903865168E-04 1.9903865155E-04 9.1375988586E-01
2.8616000000E+02 -9.2211021790E+01 1.9067134024E-04 1.9067134011E-04 9.1377651416E-01
2.8620000000E+02 -9.2211021793E+01 1.8227597709E-04 1.8227597696E-04 9.1379158790E-01
2.8624000000E+02 -9.2211021795E+01 1.7392327572E-04 1.7392327559E-04 9.1380580114E-01
2.8628000000E+02 -9.2211021798E+01 1.6552339411E-04 1.6552339397E-04 9.1381982030E-01
2.8632000000E+02 -9.2211021800E+01 1.5686481574E-04 1.5686481560E-04 9.1383405567E-01
2.8636000000E+02 -9.2211021803E+01 1.4770961283E-04 1.4770961270E-04 9.1384849010E-01
2.8640000000E+02 -9.2211021805E+01 1.3791093575E-04 1.3791093562E-04 9.1386262547E-01
2.8644000000E+02 -9.2211021808E+01 1.2750938462E-04 1.2750938449E-04 9.1387557224E-01
2.8648000000E+02 -9.2211021811E+01 1.1677035019E-04 1.1677035005E-04 9.1388626266E-01
2.8652000000E+02 -9.2211021813E+01 1.0614294930E-04 1.0614294917E-04 9.1389372813E-01
2.8656000000E+02 -9.2211021815E+01 9.6147012369E-05 9.6147012237E-05 9.1389735881E-01
2.8660000000E+02 -9.2211021817E+01 8.7219412682E-05 8.7219412549E-05 9.1389706784E-01
2.8664000000E+02 -9.2211021818E+01 7.9566716727E-05 7.9566716594E-05 9.1389331048E-01
2.8668000000E+02 -9.2211021820E+01 7.3072295791E-05 7.3072295658E-05 9.1388695262E-01
2.8672000000E+02 -9.2211021821E+01 6.7291806787E-05 6.7291806654E-05 9.1387902886E-01
2.8676000000E+02 -9.2211021822E+01 6.1545330136E-05 6.1545330004E-05 9.1387046246E-01
2.8680000000E+02 -9.2211021824E+01 5.5085138896E-05 5.5085138764E-05 9.1386182909E-01
2.8684000000E+02 -9.2211021825E+01 4.7294092637E-05 4.7294092504E-05 9.1385323011E-01
2.8688000000E+02 -9.2211021825E+01 3.7858558298E-05 3.7858558166E-05 9.1384430505E-01
2.8692000000E+02 -9.2211021825E+01 2.6865271352E-05 2.6865271219E-05 9.1383437006E-01
2.8696000000E+02 -9.2211021825E+01 1.4792332258E-05 1.4792332125E-05 9.1382263222E-01
2.8700000000E+02 -9.2211021825E+01 2.3945632321E-06 2.3945630991E-06 9.1380841081E-01
2.8704000000E+02 -9.2211021825E+01 -9.4861759548E-06 -9.4861760880E-06 9.1379130113E-01
2.8708000000E+02 -9.2211021824E+01 -2.0133475168E-05 -2.0133475301E-05 9.1377124043E-01
2.8712000000E+02 -9.2211021824E+01 -2.9133000000E-05 -2.9133000133E-05 9.1374847070E-01
2.8716000000E+02 -9.2211021823E+01 -3.6465277612E-05 -3.6465277745E-05 9.1372342620E-01
2.8720000000E+02 -9.2211021821E+01 -4.2491200554E-05 -4.2491200687E-05 9.1369659438E-01
2.8724000000E+02 -9.2211021820E+01 -4.7837787709E-05 -4.7837787842E-05 9.1366840019E-01
2.8728000000E+02 -9.2211021819E+01 -5.3219882653E-05 -5.3219882786E-05 9.1363914807E-01
2.8732000000E+02 -9.2211021817E+01 -5.9250453511E-05 -5.9250453645E-05 9.1360902907E-01
2.8736000000E+02 -9.2211021816E+01 -6.6293158314E-05 -6.6293158448E-05 9.1357817359E-01
2.8740000000E+02 -9.2211021815E+01 -7.4395953367E-05 -7.4395953501E-05 9.1354671398E-01
2.8744000000E+02 -9.2211021813E+01 -8.3318674513E-05 -8.3318674647E-05 9.1351482016E-01
2.8748000000E+02 -9.2211021812E+01 -9.2638880945E-05 -9.2638881079E-05 9.1348268646E-01
2.8752000000E+02 -9.2211021810E+01 -1.0189766069E-04 -1.0189766082E-04 9.1345047199E-01
2.8756000000E+02 -9.2211021808E+01 -1.1073732346E-04 -1.1073732359E-04 9.1341822041E-01
2.8760000000E+02 -9.2211021806E+01 -1.1898857270E-04 -1.1898857284E-04 9.1338579824E-01
2.8764000000E+02 -9.2211021805E+01 -1.2668358103E-04 -1.2668358117E-04 9.1335288857E-01
2.8768000000E+02 -9.2211021804E+01 -1.3399701322E-04 -1.3399701335E-04 9.1331905833E-01
2.8772000000E+02 -9.2211021803E+01 -1.4114104039E-04 -1.4114104052E-04 9.1328389007E-01
2.8776000000E+02 -9.2211021801E+01 -1.4825502315E-04 -1.4825502329E-04 9.1324714192E-01
2.8780000000E+02 -9.2211021800E+01 -1.5533119125E-04 -1.5533119139E-04 9.1320888353E-01
2.8784000000E+02 -9.2211021798E+01 -1.6220427317E-04 -1.6220427330E-04 9.1316955766E-01
2.8788000000E+02 -9.2211021797E+01 -1.6861015362E-04 -1.6861015375E-04 9.1312993659E-01
2.8792000000E+02 -9.2211021796E+01 -1.7429387953E-04 -1.7429387966E-04 9.1309097520E-01
2.8796000000E+02 -9.2211021796E+01 -1.7912894896E-04 -1.7912894910E-04 9.1305359617E-01
2.8800000000E+02 -9.2211021795E+01 -1.8320402924E-04 -1.8320402938E-04 9.1301846711E-01
2.8804000000E+02 -9.2211021794E+01 -1.8684223272E-04 -1.8684223285E-04 9.1298583545E-01
2.8808000000E+02 -9.2211021793E+01 -1.9053921333E-04 -1.9053921347E-04 9.1295547179E-01
2.8812000000E+02 -9.2211021793E+01 -1.9483301417E-04 -1.9483301431E-04 9.1292674119E-01
2.8816000000E+02 -9.2211021792E+01 -2.0014224599E-04 -2.0014224613E-04 9.1289878388E-01
2.8820000000E+02 -9.2211021792E+01 -2.0662203929E-04 -2.0662203942E-04 9.1287075428E-01
2.8824000000E+02 -9.2211021791E+01 -2.1408479029E-04 -2.1408479042E-04 9.1284205076E-01
2.8828000000E+02 -9.2211021791E+01 -2.2201526920E-04 -2.2201526933E-04 9.1281247249E-01
2.8832000000E+02 -9.2211021791E+01 -2.2968218975E-04 -2.2968218988E-04 9.1278226341E-01
2.8836000000E+02 -9.2211021790E+01 -2.3631912090E-04 -2.3631912103E-04 9.1275203755E-01
2.8840000000E+02 -9.2211021790E+01 -2.4132564603E-04 -2.4132564617E-04 9.1272261454E-01
2.8844000000E+02 -9.2211021790E+01 -2.4443186498E-04 -2.4443186512E-04 9.1269481783E-01
2.8848000000E+02 -9.2211021789E+01 -2.4577837036E-04 -2.4577837050E-04 9.1266929376E-01
2.8852000000E+02 -9.2211021789E+01 -2.4588727279E-04 -2.4588727292E-04 9.1264639771E-01
2.8856000000E+02 -9.2211021788E+01 -2.4553084261E-04 -2.4553084275E-04 9.1262616795E-01
2.8860000000E+02 -9.2211021788E+01 -2.4553367254E-04 -2.4553367268E-04 9.1260837919E-01
2.8864000000E+02 -9.2211021788E+01 -2.4656319544E-04 -2.4656319557E-04 9.1259264512E-01
2.8868000000E+02 -9.2211021788E+01 -2.4896628798E-04 -2.4896628811E-04 9.1257852988E-01
2.8872000000E+02 -9.2211021787E+01 -2.5269576741E-04 -2.5269576754E-04 9.1256563414E-01
2.8876000000E+02 -9.2211021787E+01 -2.5734412309E-04 -2.5734412322E-04 9.1255363810E-01
2.8880000000E+02 -9.2211021787E+01 -2.6227083620E-04 -2.6227083634E-04 9.1254230457E-01
2.8884000000E+02 -9.2211021787E+01 -2.6678341813E-04 -2.6678341826E-04 9.1253146137E-01
2.8888000000E+02 -9.2211021786E+01 -2.7031855972E-04 -2.7031855985E-04 9.1252098740E-01
2.8892000000E+02 -9.2211021786E+01 -2.7257233921E-04 -2.7257233935E-04 9.1251082015E-01
2.8896000000E+02 -9.2211021786E+01 -2.7354607145E-04 -2.7354607159E-04 9.1250098682E-01
2.8900000000E+02 -9.2211021786E+01 -2.7350130479E-04 -2.7350130492E-04 9.1249164401E-01
2.8904000000E+02 -9.2211021786E+01 -2.7284517224E-04 -2.7284517237E-04 9.1248310000E-01
2.8908000000E+02 -9.2211021786E+01 -2.7198722684E-04 -2.7198722698E-04 9.1247579415E-01
2.8912000000E+02 -9.2211021786E+01 -2.7121509938E-04 -2.7121509952E-04 9.1247022088E-01
2.8916000000E+02 -9.2211021785E+01 -2.7062730169E-04 -2.7062730183E-04 9.1246680683E-01
2.8920000000E+02 -9.2211021786E+01 -2.7014058145E-04 -2.7014058158E-04 9.1246577136E-01
2.8924000000E+02 -9.2211021786E+01 -2.6956344771E-04 -2.6956344785E-04 9.1246701391E-01
2.8928000000E+02 -9.2211021786E+01 -2.6870529527E-04 -2.6870529541E-04 9.1247007049E-01
2.8932000000E+02 -9.2211021787E+01 -2.6747914356E-04 -2.6747914370E-04 9.1247416529E-01
2.8936000000E+02 -9.2211021787E+01 -2.6595898877E-04 -2.6595898891E-04 9.1247835521E-01
2.8940000000E+02 -9.2211021787E+01 -2.6436905442E-04 -2.6436905456E-04 9.1248173545E-01
2.8944000000E+02 -9.2211021788E+01 -2.6300638477E-04 -2.6300638490E-04 9.1248365192E-01
2.8948000000E+02 -9.2211021789E+01 -2.6212223905E-04 -2.6212223919E-04 9.1248385973E-01
2.8952000000E+02 -9.2211021789E+01 -2.6180359161E-04 -2.6180359174E-04 9.1248257987E-01
2.8956000000E+02 -9.2211021790E+01 -2.6189829038E-04 -2.6189829051E-04 9.1248043434E-01
2.8960000000E+02 -9.2211021791E+01 -2.6201500649E-04 -2.6201500663E-04 9.1247827493E-01
2.8964000000E+02 -9.2211021792E+01 -2.6160570921E-04 -2.6160570935E-04 9.1247695262E-01
2.8968000000E+02 -9.2211021793E+01 -2.6011134700E-04 -2.6011134713E-04 9.1247709134E-01
2.8972000000E+02 -9.2211021794E+01 -2.5712937162E-04 -2.5712937176E-04 9.1247892778E-01
2.8976000000E+02 -9.2211021795E+01 -2.5255197012E-04 -2.5255197025E-04 9.1248225820E-01
2.8980000000E+02 -9.2211021796E+01 -2.4662989795E-04 -2.4662989808E-04 9.1248650065E-01
2.8984000000E+02 -9.2211021796E+01 -2.3993725033E-04 -2.3993725046E-04 9.1249084751E-01
2.8988000000E+02 -9.2211021798E+01 -2.3324142185E-04 -2.3324142199E-04 9.1249445938E-01
2.8992000000E+02 -9.2211021799E+01 -2.2731116994E-04 -2.2731117007E-04 9.1249664347E-01
2.8996000000E+02 -9.2211021800E+01 -2.2271530372E-04 -2.2271530385E-04 9.1249697081E-01
2.9000000000E+02 -9.2211021801E+01 -2.1966889073E-04 -2.1966889086E-04 9.1249530981E-01
2.9004000000E+02 -9.2211021801E+01 -2.1797141227E-04 -2.1797141240E-04 9.1249178260E-01
2.9008000000E+02 -9.2211021802E+01 -2.1705551983E-04 -2.1705551997E-04 9.1248667277E-01
2.9012000000E+02 -9.2211021803E+01 -2.1613353976E-04 -2.1613353989E-04 9.1248032376E-01
2.9016000000E+02 -9.2211021804E+01 -2.1440100674E-04 -2.1440100687E-04 9.1247306183E-01
2.9020000000E+02 -9.2211021805E+01 -2.1124056638E-04 -2.1124056651E-04 9.1246516055E-01
2.9024000000E+02 -9.2211021805E+01 -2.0637025785E-04 -2.0637025798E-04 9.1245684286E-01
2.9028000000E+02 -9.2211021806E+01 -1.9989713404E-04 -1.9989713417E-04 9.1244829981E-01
2.9032000000E+02 -9.2211021806E+01 -1.9226516738E-04 -1.9226516751E-04 9.1243969936E-01
2.9036000000E+02 -9.2211021807E+01 -1.8411692353E-04 -1.8411692366E-04 9.1243116639E-01
2.9040000000E+02 -9.2211021807E+01 -1.7611241231E-04 -1.7611241244E-04 9.1242273198E-01
2.9044000000E+02 -9.2211021807E+01 -1.6875884482E-04 -1.6875884495E-04 9.1241427031E-01
2.9048000000E+02 -9.2211021808E+01 -1.6229899937E-04 -1.6229899950E-04 9.1240545444E-01
2.9052000000E+02 -9.2211021808E+01 -1.5668583186E-04 -1.5668583198E-04 9.1239576343E-01
2.9056000000E+02 -9.2211021808E+01 -1.5164341490E-04 -1.5164341503E-04 9.1238455902E-01
2.9060000000E+02 -9.2211021809E+01 -1.4678796927E-04 -1.4678796940E-04 9.1237122611E-01
2.9064000000E+02 -9.2211021809E+01 -1.4176578874E-04 -1.4176578886E-04 9.1235534464E-01
2.9068000000E+02 -9.2211021809E+01 -1.3636227038E-04 -1.3636227051E-04 9.1233684231E-01
2.9072000000E+02 -9.2211021808E+01 -1.3054842602E-04 -1.3054842615E-04 9.1231607514E-01
2.9076000000E+02 -9.2211021809E+01 -1.2445385962E-04 -1.2445385975E-04 9.1229379899E-01
2.9080000000E+02 -9.2211021809E+01 -1.1828068688E-04 -1.1828068700E-04 9.1227102577E-01
2.9084000000E+02 -9.2211021810E+01 -1.1219287011E-04 -1.1219287024E-04 9.1224879472E-01
2.9088000000E+02 -9.2211021810E+01 -1.0622344300E-04 -1.0622344312E-04 9.1222791790E-01
2.9092000000E+02 -9.2211021810E+01 -1.0023555102E-04 -1.0023555114E-04 9.1220877240E-01
2.9096000000E+02 -9.2211021810E+01 -9.3954337071E-05 -9.3954337191E-05 9.1219120136E-01
2.9100000000E+02 -9.2211021810E+01 -8.7061700528E-05 -8.7061700648E-05 9.1217455673E-01
2.9104000000E+02 -9.2211021811E+01 -7.9323131340E-05 -7.9323131459E-05 9.1215787530E-01
2.9108000000E+02 -9.2211021811E+01 -7.0702817522E-05 -7.0702817640E-05 9.1214013998E-01
2.9112000000E+02 -9.2211021812E+01 -6.1424589537E-05 -6.1424589655E-05 9.1212055293E-01
2.9116000000E+02 -9.2211021812E+01 -5.1951939412E-05 -5.1951939529E-05 9.1209874394E-01
2.9120000000E+02 -9.2211021813E+01 -4.2885633541E-05 -4.2885633658E-05 9.1207485769E-01
2.9124000000E+02 -9.2211021813E+01 -3.4804419155E-05 -3.4804419270E-05 9.1204950067E-01
2.9128000000E+02 -9.2211021813E+01 -2.8094368946E-05 -2.8094369061E-05 9.1202357051E-01
2.9132000000E+02 -9.2211021814E+01 -2.2818884432E-05 -2.2818884546E-05 9.1199802372E-01
2.9136000000E+02 -9.2211021814E+01 -1.8671791986E-05 -1.8671792100E-05 9.1197365252E-01
2.9140000000E+02 -9.2211021815E+01 -1.5032815303E-05 -1.5032815416E-05 9.1195093298E-01
2.9144000000E+02 -9.2211021815E+01 -1.1114784805E-05 -1.1114784918E-05 9.1192997950E-01
2.9148000000E+02 -9.2211021816E+01 -6.1642769099E-06 -6.1642770216E-06 9.1191060398E-01
2.9152000000E+02 -9.2211021816E+01 3.3954130423E-07 3.3954119308E-07 9.1189244533E-01
2.9156000000E+02 -9.2211021816E+01 8.5439263912E-06 8.5439262806E-06 9.1187511629E-01
2.9160000000E+02 -9.2211021816E+01 1.8179771695E-05 1.8179771585E-05 9.1185831605E-01
2.9164000000E+02 -9.2211021816E+01 2.8629611789E-05 2.8629611680E-05 9.1184187677E-01
2.9168000000E+02 -9.2211021817E+01 3.9087449062E-05 3.9087448954E-05 9.1182574140E-01
2.9172000000E+02 -9.2211021817E+01 4.8765440126E-05 4.8765440018E-05 9.1180989854E-01
2.9176000000E+02 -9.2211021817E+01 5.7089753189E-05 5.7089753082E-05 9.1179431576E-01
2.9180000000E+02 -9.2211021816E+01 6.3832121629E-05 6.3832121523E-05 9.1177891096E-01
2.9184000000E+02 -9.2211021816E+01 6.9143322684E-05 6.9143322579E-05 9.1176358224E-01
2.9188000000E+02 -9.2211021815E+01 7.3483902664E-05 7.3483902559E-05 9.1174828893E-01
2.9192000000E+02 -9.2211021815E+01 7.7477100199E-05 7.7477100096E-05 9.1173314966E-01
2.9196000000E+02 -9.2211021814E+01 8.1730215356E-05 8.1730215253E-05 9.1171851020E-01
2.9200000000E+02 -9.2211021813E+01 8.6677456469E-05 8.6677456366E-05 9.1170493886E-01
2.9204000000E+02 -9.2211021813E+01 9.2487938981E-05 9.2487938879E-05 9.1169313081E-01
2.9208000000E+02 -9.2211021812E+01 9.9060362095E-05 9.9060361994E-05 9.1168373669E-01
2.9212000000E+02 -9.2211021811E+01 1.0609816423E-04 1.0609816413E-04 9.1167716268E-01
2.9216000000E+02 -9.2211021810E+01 1.1323443165E-04 1.1323443155E-04 9.1167340755E-01
2.9220000000E+02 -9.2211021809E+01 1.2016207843E-04 1.2016207833E-04 9.1167199800E-01
2.9224000000E+02 -9.2211021808E+01 1.2672584644E-04 1.2672584634E-04 9.1167205779E-01
2.9228000000E+02 -9.2211021806E+01 1.3294774016E-04 1.3294774007E-04 9.1167250491E-01
2.9232000000E+02 -9.2211021805E+01 1.3898139802E-04 1.3898139793E-04 9.1167232853E-01
2.9236000000E+02 -9.2211021805E+01 1.4501564338E-04 1.4501564328E-04 9.1167086766E-01
2.9240000000E+02 -9.2211021803E+01 1.5116490980E-04 1.5116490970E-04 9.1166800756E-01
2.9244000000E+02 -9.2211021802E+01 1.5738868565E-04 1.5738868556E-04 9.1166423041E-01
2.9248000000E+02 -9.2211021801E+01 1.6347212539E-04 1.6347212530E-04 9.1166049913E-01
2.9252000000E+02 -9.2211021800E+01 1.6907880528E-04 1.6907880519E-04 9.1165800310E-01
2.9256000000E+02 -9.2211021799E+01 1.7386121016E-04 1.7386121007E-04 9.1165783760E-01
2.9260000000E+02 -9.2211021799E+01 1.7759332377E-04 1.7759332367E-04 9.1166070924E-01
2.9264000000E+02 -9.2211021798E+01 1.8027980199E-04 1.8027980190E-04 9.1166675246E-01
2.9268000000E+02 -9.2211021797E+01 1.8220120839E-04 1.8220120830E-04 9.1167550798E-01
2.9272000000E+02 -9.2211021796E+01 1.8387349232E-04 1.8387349223E-04 9.1168606489E-01
2.9276000000E+02 -9.2211021796E+01 1.8592664658E-04 1.8592664649E-04 9.1169731886E-01
2.9280000000E+02 -9.2211021796E+01 1.8893393057E-04 1.8893393048E-04 9.1170826605E-01
2.9284000000E+02 -9.2211021796E+01 1.9324072269E-04 1.9324072261E-04 9.1171824515E-01
2.9288000000E+02 -9.2211021796E+01 1.9884508510E-04 1.9884508501E-04 9.1172706104E-01
2.9292000000E+02 -9.2211021796E+01 2.0536907583E-04 2.0536907574E-04 9.1173496395E-01
2.9296000000E+02 -9.2211021796E+01 2.1213431174E-04 2.1213431165E-04 9.1174250507E-01
2.9300000000E+02 -9.2211021796E+01 2.1832480329E-04 2.1832480320E-04 9.1175032678E-01
2.9304000000E+02 -9.2211021796E+01 2.2319384934E-04 2.2319384925E-04 9.1175896107E-01
2.9308000000E+02 -9.2211021797E+01 2.2625783511E-04 2.2625783502E-04 9.1176870011E-01
2.9312000000E+02 -9.2211021797E+01 2.2742251019E-04 2.2742251011E-04 9.1177957180E-01
2.9316000000E+02 -9.2211021798E+01 2.2700609792E-04 2.2700609784E-04 9.1179141285E-01
2.9320000000E+02 -9.2211021798E+01 2.2565290238E-04 2.2565290229E-04 9.1180399724E-01
2.9324000000E+02 -9.2211021799E+01 2.2416223314E-04 2.2416223306E-04 9.1181716087E-01
2.9328000000E+02 -9.2211021799E+01 2.2328120663E-04 2.2328120655E-04 9.1183086902E-01
2.9332000000E+02 -9.2211021800E+01 2.2351931691E-04 2.2351931683E-04 9.1184520004E-01
2.9336000000E+02 -9.2211021801E+01 2.2503499229E-04 2.2503499221E-04 9.1186025466E-01
2.9340000000E+02 -9.2211021802E+01 2.2762220737E-04 2.2762220729E-04 9.1187603315E-01
2.9344000000E+02 -9.2211021802E+01 2.3079547552E-04 2.3079547544E-04 9.1189233799E-01
2.9348000000E+02 -9.2211021803E+01 2.3394326427E-04 2.3394326419E-04 9.1190875340E-01
2.9352000000E+02 -9.2211021803E+01 2.3650150871E-04 2.3650150863E-04 9.1192472473E-01
2.9356000000E+02 -9.2211021803E+01 2.3809570765E-04 2.3809570757E-04 9.1193972198E-01
2.9360000000E+02 -9.2211021804E+01 2.3861257837E-04 2.3861257829E-04 9.1195343630E-01
2.9364000000E+02 -9.2211021804E+01 2.3818608119E-04 2.3818608112E-04 9.1196593882E-01
2.9368000000E+02 -9.2211021805E+01 2.3711005882E-04 2.3711005875E-04 9.1197773762E-01
2.9372000000E+02 -9.2211021805E+01 2.3571207669E-04 2.3571207661E-04 9.1198969801E-01
2.9376000000E+02 -9.2211021806E+01 2.3423340726E-04 2.3423340718E-04 9.1200283642E-01
